country,city,zone,metric,current_value,value_1w_ago,value_5w_ago,delta_1w,delta_5w
MX,Tehuacan,Tehuacán,Perfect Orders,0.8266881187,0.8273500492,0.8521805286,-0.0006619304999999631,-0.025492409900000013
MX,Tehuacan,Tehuacán,Pro Adoption (Last Week Status),0.2302725968,0.2242712671,0.21073903,0.006001329700000002,0.019533566800000013
MX,Tehuacan,Tehuacán,Restaurants Markdowns / GMV,0.1159938965,0.1166863889,0.09424482921,-0.0006924923999999943,0.021749067289999993
MX,Tehuacan,Tehuacán,Restaurants SS > ATC CVR,0.4450652052,0.4474354899,0.4600116263,-0.0023702847000000027,-0.014946421099999996
MX,Tehuacan,Tehuacán,Restaurants SST > SS CVR,0.8530393991,0.8401056249,0.8182717745,0.012933774200000081,0.03476762460000005
MX,Tehuacan,Tehuacán,Retail SST > SS CVR,0.8681778911,0.8611524072,0.8728147214,0.007025483900000018,-0.004636830300000061
MX,Tepic,TEP_CENTRO_MOLOLOA,% PRO Users Who Breakeven,0.3079584775,0.3361921098,0.2857142857,-0.028233632300000033,0.02224419179999998
MX,Tepic,TEP_CENTRO_MOLOLOA,% Restaurants Sessions With Optimal Assortment,0.7719534605,0.765285309,0.8007751025,0.006668151499999997,-0.028821641999999925
MX,Tepic,TEP_CENTRO_MOLOLOA,Gross Profit UE,1.068805636,0.5630564806,-0.5557184074,0.5057491554,1.6245240434000001
MX,Tepic,TEP_CENTRO_MOLOLOA,Lead Penetration,0.1036861094,0.102511767,0.09905553839,0.0011743424000000002,0.004630571010000001
MX,Tepic,TEP_CENTRO_MOLOLOA,MLTV Top Verticals Adoption,0.1091575204,0.1136415576,0.1047285762,-0.004484037199999999,0.004428944199999993
MX,Tepic,TEP_CENTRO_MOLOLOA,Non-Pro PTC > OP,0.6857577597,0.6675537385,0.6918901414,0.018204021199999976,-0.006132381700000078
MX,Tepic,TEP_CENTRO_MOLOLOA,Perfect Orders,0.9170927419,0.9142865779,0.9199083419,0.002806164,-0.002815600000000029
MX,Tepic,TEP_CENTRO_MOLOLOA,Pro Adoption (Last Week Status),0.3002070393,0.2841997264,0.2682018286,0.01600731289999996,0.03200521069999995
MX,Tepic,TEP_CENTRO_MOLOLOA,Restaurants Markdowns / GMV,0.1274847892,0.1347998299,0.1275447134,-0.007315040699999997,-5.9924200000005534e-05
MX,Tepic,TEP_CENTRO_MOLOLOA,Restaurants SS > ATC CVR,0.5520306908,0.5533488779,0.5540183207,-0.001318187099999979,-0.0019876299000000097
MX,Tepic,TEP_CENTRO_MOLOLOA,Restaurants SST > SS CVR,0.8762341994,0.8750020496,0.8797560977,0.0012321497999999709,-0.003521898299999937
MX,Tepic,TEP_CENTRO_MOLOLOA,Retail SST > SS CVR,0.9030942622,0.9090240607,0.8870966817,-0.005929798499999972,0.015997580499999997
MX,Tepic,TEP_SUR_XALISCO,% PRO Users Who Breakeven,0.3365949119,0.3300589391,0.312244898,0.006535972800000012,0.024350013900000023
MX,Tepic,TEP_SUR_XALISCO,% Restaurants Sessions With Optimal Assortment,0.6872586589,0.677675006,0.6801886644,0.009583652900000073,0.00706999450000001
MX,Tepic,TEP_SUR_XALISCO,Gross Profit UE,0.6516945825,0.5440236577,-0.8630196872,0.10767092479999996,1.5147142697
MX,Tepic,TEP_SUR_XALISCO,Lead Penetration,0.1014508816,0.1012677799,0.09762880679,0.00018310170000000736,0.0038220748100000063
MX,Tepic,TEP_SUR_XALISCO,MLTV Top Verticals Adoption,0.1130987287,0.1149401722,0.09791948025,-0.001841443499999998,0.015179248450000002
MX,Tepic,TEP_SUR_XALISCO,Non-Pro PTC > OP,0.6708283661,0.6593439825,0.6755726424,0.011484383599999926,-0.004744276300000072
MX,Tepic,TEP_SUR_XALISCO,Perfect Orders,0.91286338,0.9161477035,0.9014717692,-0.0032843234999999638,0.011391610799999952
MX,Tepic,TEP_SUR_XALISCO,Pro Adoption (Last Week Status),0.3139190523,0.2871526379,0.2544023979,0.026766414399999994,0.05951665439999998
MX,Tepic,TEP_SUR_XALISCO,Restaurants Markdowns / GMV,0.1219152213,0.1287586455,0.1276659857,-0.0068434241999999895,-0.005750764400000011
MX,Tepic,TEP_SUR_XALISCO,Restaurants SS > ATC CVR,0.5343546912,0.5342471122,0.5441681163,0.0001075790000000243,-0.00981342509999994
MX,Tepic,TEP_SUR_XALISCO,Restaurants SST > SS CVR,0.8796530326,0.8729124556,0.8679848135,0.006740577000000081,0.011668219100000043
MX,Tepic,TEP_SUR_XALISCO,Retail SST > SS CVR,0.8798935818,0.8955518593,0.8784410072,-0.01565827750000004,0.001452574600000034
MX,Texcoco,Texcoco,% PRO Users Who Breakeven,0.2422222222,0.2604856512,0.2320574163,-0.018263428999999998,0.01016480589999999
MX,Texcoco,Texcoco,% Restaurants Sessions With Optimal Assortment,0.4363720463,0.4273566025,0.4578043578,0.009015443799999967,-0.021432311500000023
MX,Texcoco,Texcoco,Gross Profit UE,2.503258844,3.083043578,2.555807701,-0.579784734,-0.052548857000000115
MX,Texcoco,Texcoco,Lead Penetration,0.07704678069,0.07572397397,0.06521019936,0.0013228067199999999,0.011836581329999998
MX,Texcoco,Texcoco,MLTV Top Verticals Adoption,0.1045672067,0.1071490444,0.09887256312,-0.002581837700000006,0.005694643579999992
MX,Texcoco,Texcoco,Non-Pro PTC > OP,0.7089838091,0.6845834473,0.7022037373,0.024400361800000048,0.006780071800000065
MX,Texcoco,Texcoco,Perfect Orders,0.8078445183,0.8174551954,0.8339714463,-0.009610677099999965,-0.026126927999999938
MX,Texcoco,Texcoco,Pro Adoption (Last Week Status),0.3486430063,0.3287356322,0.2906852248,0.019907374099999986,0.05795778150000003
MX,Texcoco,Texcoco,Restaurants Markdowns / GMV,0.1377737358,0.140989638,0.1415798887,-0.0032159022000000093,-0.0038061528999999983
MX,Texcoco,Texcoco,Restaurants SS > ATC CVR,0.481610832,0.4977231986,0.5237522115,-0.01611236660000004,-0.042141379499999965
MX,Texcoco,Texcoco,Restaurants SST > SS CVR,0.8623861069,0.8660743747,0.8639767336,-0.003688267800000089,-0.0015906267000000973
MX,Texcoco,Texcoco,Retail SST > SS CVR,0.8771901435,0.8648205431,0.8436914441,0.012369600400000014,0.033498699400000054
MX,Teziutlan,TEZ_Centro,% PRO Users Who Breakeven,0.0,0.0,0.0,0.0,0.0
MX,Teziutlan,TEZ_Centro,% Restaurants Sessions With Optimal Assortment,0.0,0.0,0.0,0.0,0.0
MX,Teziutlan,TEZ_Centro,Gross Profit UE,-3.261067055,4.642314463,2.238990452,-7.903381518,-5.500057506999999
MX,Teziutlan,TEZ_Centro,Lead Penetration,0.0103626943,0.0103626943,0.01189306127,0.0,-0.0015303669700000005
MX,Teziutlan,TEZ_Centro,MLTV Top Verticals Adoption,0.0,0.0,0.0,0.0,0.0
MX,Teziutlan,TEZ_Centro,Non-Pro PTC > OP,0.0,0.1,0.26,-0.1,-0.26
MX,Teziutlan,TEZ_Centro,Perfect Orders,0.95,0.9333333333,,0.016666666699999944,
MX,Teziutlan,TEZ_Centro,Pro Adoption (Last Week Status),0.1,0.08333333333,0.25,0.01666666667000001,-0.15
MX,Teziutlan,TEZ_Centro,Restaurants Markdowns / GMV,0.1833490576,0.1260314291,0.1851454069,0.057317628499999995,-0.0017963492999999997
MX,Teziutlan,TEZ_Centro,Restaurants SS > ATC CVR,0.1884965035,0.1915384615,0.3735664336,-0.0030419580000000113,-0.18506993010000003
MX,Teziutlan,TEZ_Centro,Restaurants SST > SS CVR,0.6937301587,0.6873809524,0.6547807142,0.006349206300000021,0.03894944450000004
MX,Teziutlan,TEZ_Centro,Retail SST > SS CVR,0.9857142857,0.9464285714,0.9541666667,0.03928571429999994,0.031547618999999916
MX,Teziutlan,TEZ_San Diego,% PRO Users Who Breakeven,0.0,0.0,0.0,0.0,0.0
MX,Teziutlan,TEZ_San Diego,% Restaurants Sessions With Optimal Assortment,0.0,0.0,0.0,0.0,0.0
MX,Teziutlan,TEZ_San Diego,Gross Profit UE,2.151729102,1.882144524,3.341176024,0.2695845779999999,-1.1894469220000001
MX,Teziutlan,TEZ_San Diego,MLTV Top Verticals Adoption,0.0,0.0,0.0,0.0,0.0
MX,Teziutlan,TEZ_San Diego,Non-Pro PTC > OP,0.2,0.4,0.15,-0.2,0.05000000000000002
MX,Teziutlan,TEZ_San Diego,Perfect Orders,0.92,0.8242105263,0.9333333333,0.09578947370000002,-0.013333333299999972
MX,Teziutlan,TEZ_San Diego,Pro Adoption (Last Week Status),0.0,0.0,0.1,0.0,-0.1
MX,Teziutlan,TEZ_San Diego,Restaurants Markdowns / GMV,0.1358242364,0.1517590618,,-0.01593482540000002,
MX,Teziutlan,TEZ_San Diego,Restaurants SS > ATC CVR,0.3029487179,0.2244444444,0.3392857143,0.0785042735,-0.03633699639999999
MX,Teziutlan,TEZ_San Diego,Restaurants SST > SS CVR,0.7365079365,0.7675324675,0.5991208791,-0.031024531000000022,0.1373870574
MX,Teziutlan,TEZ_San Diego,Retail SST > SS CVR,0.935,0.8833333333,0.7273809524,0.051666666700000086,0.20761904760000005
MX,Tijuana,TIJ_Buenos_Aires,% PRO Users Who Breakeven,0.2058823529,0.2226277372,0.2637795276,-0.0167453843,-0.0578971747
MX,Tijuana,TIJ_Buenos_Aires,% Restaurants Sessions With Optimal Assortment,0.8555011472,0.8520899089,0.845613845,0.003411238300000008,0.009887302200000003
MX,Tijuana,TIJ_Buenos_Aires,Gross Profit UE,0.5635261836,-0.3022095038,-1.565377435,0.8657356874,2.1289036186
MX,Tijuana,TIJ_Buenos_Aires,Lead Penetration,0.1496379726,0.1458836149,0.1300383481,0.0037543576999999884,0.019599624499999996
MX,Tijuana,TIJ_Buenos_Aires,MLTV Top Verticals Adoption,0.1369417985,0.147927178,0.1395855389,-0.010985379500000003,-0.002643740400000011
MX,Tijuana,TIJ_Buenos_Aires,Non-Pro PTC > OP,0.6700247418,0.6546256834,0.6846060297,0.015399058399999999,-0.014581287899999906
MX,Tijuana,TIJ_Buenos_Aires,Perfect Orders,0.8965825106,0.8905511015,0.8942674286,0.006031409099999996,0.0023150820000000794
MX,Tijuana,TIJ_Buenos_Aires,Pro Adoption (Last Week Status),0.2875243665,0.2770154374,0.2420278005,0.010508929100000008,0.045496566000000016
MX,Tijuana,TIJ_Buenos_Aires,Restaurants Markdowns / GMV,0.1389806778,0.1319774107,0.144767317,0.007003267100000016,-0.005786639199999999
MX,Tijuana,TIJ_Buenos_Aires,Restaurants SS > ATC CVR,0.5580467531,0.5645848463,0.5848732144,-0.006538093200000095,-0.026826461299999993
MX,Tijuana,TIJ_Buenos_Aires,Restaurants SST > SS CVR,0.8916967477,0.8920518139,0.892043426,-0.00035506620000003153,-0.000346678300000014
MX,Tijuana,TIJ_Buenos_Aires,Retail SST > SS CVR,0.8985120595,0.8977375776,0.8933400839,0.000774481900000068,0.005171975600000045
MX,Tijuana,TIJ_Casa_Blanca,% PRO Users Who Breakeven,0.3121783877,0.3373913043,0.3141762452,-0.025212916599999968,-0.0019978574999999776
MX,Tijuana,TIJ_Casa_Blanca,% Restaurants Sessions With Optimal Assortment,0.8871184533,0.886522535,0.8934169731,0.0005959183000000534,-0.006298519799999958
MX,Tijuana,TIJ_Casa_Blanca,Gross Profit UE,0.979421522,0.8540822338,-0.6044848305,0.12533928819999995,1.5839063525000001
MX,Tijuana,TIJ_Casa_Blanca,Lead Penetration,0.1963372922,0.1960724256,0.1966017232,0.0002648666000000244,-0.00026443099999998165
MX,Tijuana,TIJ_Casa_Blanca,MLTV Top Verticals Adoption,0.1633621588,0.1707166932,0.171946657,-0.007354534400000001,-0.008584498200000013
MX,Tijuana,TIJ_Casa_Blanca,Non-Pro PTC > OP,0.7043142563,0.7069207445,0.7129622588,-0.002606488199999979,-0.008648002499999974
MX,Tijuana,TIJ_Casa_Blanca,Perfect Orders,0.9120853192,0.9098660684,0.8974819318,0.002219250800000072,0.0146033874
MX,Tijuana,TIJ_Casa_Blanca,Pro Adoption (Last Week Status),0.3253747918,0.3126491647,0.2992633517,0.012725627100000025,0.026111440099999994
MX,Tijuana,TIJ_Casa_Blanca,Restaurants Markdowns / GMV,0.1422503405,0.1449113677,0.1487011699,-0.002661027199999999,-0.006450829400000024
MX,Tijuana,TIJ_Casa_Blanca,Restaurants SS > ATC CVR,0.5621508802,0.5671835874,0.5761472948,-0.005032707199999931,-0.013996414600000007
MX,Tijuana,TIJ_Casa_Blanca,Restaurants SST > SS CVR,0.9026865128,0.8954988442,0.8843406212,0.0071876685999999745,0.018345891599999997
MX,Tijuana,TIJ_Casa_Blanca,Retail SST > SS CVR,0.9136796975,0.9136993186,0.900516391,-1.9621099999977965e-05,0.013163306499999972
MX,Tijuana,TIJ_Centro_Norte,% PRO Users Who Breakeven,0.2558048013,0.2580134547,0.2863525589,-0.0022086533999999824,-0.030547757600000003
MX,Tijuana,TIJ_Centro_Norte,% Restaurants Sessions With Optimal Assortment,0.8857430113,0.8776358238,0.8823234912,0.008107187499999946,0.0034195201000000175
MX,Tijuana,TIJ_Centro_Norte,Gross Profit UE,1.116087519,1.002608346,0.05261330043,0.11347917299999999,1.06347421857
MX,Tijuana,TIJ_Centro_Norte,Lead Penetration,0.184582168,0.1826996794,0.1812732379,0.0018824885999999819,0.003308930099999996
MX,Tijuana,TIJ_Centro_Norte,MLTV Top Verticals Adoption,0.1525816918,0.1565869038,0.1509720129,-0.004005212000000008,0.0016096788999999945
MX,Tijuana,TIJ_Centro_Norte,Non-Pro PTC > OP,0.7498198051,0.7525231258,0.7697831568,-0.0027033207000000115,-0.019963351699999965
MX,Tijuana,TIJ_Centro_Norte,Perfect Orders,0.890653662,0.890692553,0.8760107718,-3.8891000000096376e-05,0.01464289019999998
MX,Tijuana,TIJ_Centro_Norte,Pro Adoption (Last Week Status),0.34200304,0.3267935578,0.3304535637,0.015209482199999957,0.011549476299999972
MX,Tijuana,TIJ_Centro_Norte,Restaurants Markdowns / GMV,0.1530553815,0.1542449421,0.1577027616,-0.0011895606000000003,-0.004647380099999987
MX,Tijuana,TIJ_Centro_Norte,Restaurants SS > ATC CVR,0.5939638469,0.5997485746,0.5940265345,-0.005784727699999936,-6.268759999994433e-05
MX,Tijuana,TIJ_Centro_Norte,Restaurants SST > SS CVR,0.8969804245,0.8970294579,0.8944818345,-4.903339999995371e-05,0.0024985900000000782
MX,Tijuana,TIJ_Centro_Norte,Retail SST > SS CVR,0.9214178991,0.9195741808,0.8977558248,0.0018437183000000745,0.023662074300000002
MX,Tijuana,TIJ_Centro_Norte,Turbo Adoption,0.11760812,0.1176470588,0.1475862069,-3.893879999999905e-05,-0.029978086899999992
MX,Tijuana,TIJ_El_Refugio,% PRO Users Who Breakeven,0.2965517241,0.3073394495,0.3027522936,-0.010787725399999948,-0.006200569499999975
MX,Tijuana,TIJ_El_Refugio,% Restaurants Sessions With Optimal Assortment,0.7576544315,0.7472444479,0.727735458,0.010409983600000006,0.029918973500000057
MX,Tijuana,TIJ_El_Refugio,Gross Profit UE,-0.09668280056,-0.5381003237,-1.807366407,0.44141752314000005,1.71068360644
MX,Tijuana,TIJ_El_Refugio,Lead Penetration,0.1677127787,0.1637392818,0.1584762657,0.003973496900000012,0.009236513000000002
MX,Tijuana,TIJ_El_Refugio,MLTV Top Verticals Adoption,0.1243566909,0.1332579059,0.1309772969,-0.008901215000000004,-0.006620606000000015
MX,Tijuana,TIJ_El_Refugio,Non-Pro PTC > OP,0.6524296792,0.6602553135,0.6767462763,-0.00782563430000005,-0.024316597100000004
MX,Tijuana,TIJ_El_Refugio,Perfect Orders,0.8898692025,0.8928076238,0.8866292251,-0.0029384212999999937,0.003239977400000038
MX,Tijuana,TIJ_El_Refugio,Pro Adoption (Last Week Status),0.2720504009,0.2596577017,0.2449930135,0.012392699199999968,0.027057387399999994
MX,Tijuana,TIJ_El_Refugio,Restaurants Markdowns / GMV,0.1323375294,0.1330879579,0.1378698105,-0.000750428500000011,-0.005532281100000008
MX,Tijuana,TIJ_El_Refugio,Restaurants SS > ATC CVR,0.5357374083,0.5534622768,0.5795847102,-0.01772486849999999,-0.04384730189999997
MX,Tijuana,TIJ_El_Refugio,Restaurants SST > SS CVR,0.8896571036,0.8953280364,0.8926760754,-0.005670932799999973,-0.003018971799999992
MX,Tijuana,TIJ_El_Refugio,Retail SST > SS CVR,0.8552641322,0.8563715622,0.8521570154,-0.0011074300000000203,0.003107116799999976
MX,Tijuana,TIJ_Florido_Mariano,% PRO Users Who Breakeven,0.2575250836,0.2675585284,0.2852233677,-0.010033444800000013,-0.027698284100000026
MX,Tijuana,TIJ_Florido_Mariano,% Restaurants Sessions With Optimal Assortment,0.8724944422,0.8681580413,0.8753454621,0.0043364009000000925,-0.002851019899999918
MX,Tijuana,TIJ_Florido_Mariano,Gross Profit UE,-0.1750940799,-0.7949111689,-2.086667135,0.619817089,1.9115730550999999
MX,Tijuana,TIJ_Florido_Mariano,Lead Penetration,0.2009367057,0.1972326779,0.1834236982,0.0037040278000000093,0.017513007499999983
MX,Tijuana,TIJ_Florido_Mariano,MLTV Top Verticals Adoption,0.1337121217,0.1392644887,0.144846326,-0.0055523670000000025,-0.011134204300000006
MX,Tijuana,TIJ_Florido_Mariano,Non-Pro PTC > OP,0.6568239899,0.6484255219,0.7125966483,0.008398467999999992,-0.05577265840000001
MX,Tijuana,TIJ_Florido_Mariano,Perfect Orders,0.8867311411,0.8831996996,0.8869054129,0.0035314414999999544,-0.0001742718000000698
MX,Tijuana,TIJ_Florido_Mariano,Pro Adoption (Last Week Status),0.304199773,0.281039461,0.2760511883,0.023160312000000016,0.02814858469999998
MX,Tijuana,TIJ_Florido_Mariano,Restaurants Markdowns / GMV,0.1391171728,0.1448974376,0.1531338163,-0.005780264800000018,-0.014016643500000009
MX,Tijuana,TIJ_Florido_Mariano,Restaurants SS > ATC CVR,0.5707608815,0.5878987152,0.5826804093,-0.017137833699999994,-0.01191952779999994
MX,Tijuana,TIJ_Florido_Mariano,Restaurants SST > SS CVR,0.8919605252,0.8850043616,0.9000128005,0.006956163600000065,-0.008052275299999967
MX,Tijuana,TIJ_Florido_Mariano,Retail SST > SS CVR,0.8684077329,0.8734054015,0.872886589,-0.00499766860000006,-0.004478856100000095
MX,Tijuana,TIJ_Hipodromo,% PRO Users Who Breakeven,0.2353471596,0.2365591398,0.2465878071,-0.001211980200000018,-0.011240647500000006
MX,Tijuana,TIJ_Hipodromo,% Restaurants Sessions With Optimal Assortment,0.8697268813,0.8663580445,0.8649482818,0.003368836799999997,0.004778599499999925
MX,Tijuana,TIJ_Hipodromo,Gross Profit UE,1.303717492,1.277199626,-0.1741280977,0.026517866000000057,1.4778455897
MX,Tijuana,TIJ_Hipodromo,Lead Penetration,0.1927897483,0.1904750896,0.1890395754,0.0023146586999999996,0.003750172900000015
MX,Tijuana,TIJ_Hipodromo,MLTV Top Verticals Adoption,0.1775642314,0.1828247472,0.1855494457,-0.005260515800000004,-0.007985214300000015
MX,Tijuana,TIJ_Hipodromo,Non-Pro PTC > OP,0.7848271224,0.7748496932,0.7838491194,0.009977429199999999,0.0009780029999999496
MX,Tijuana,TIJ_Hipodromo,Perfect Orders,0.8688911884,0.8586087388,0.8432436441,0.010282449600000021,0.025647544300000047
MX,Tijuana,TIJ_Hipodromo,Pro Adoption (Last Week Status),0.3364524003,0.3070024146,0.3159675237,0.029449985700000014,0.020484876600000035
MX,Tijuana,TIJ_Hipodromo,Restaurants Markdowns / GMV,0.1485286689,0.1479339163,0.1404535903,0.0005947525999999981,0.008075078600000007
MX,Tijuana,TIJ_Hipodromo,Restaurants SS > ATC CVR,0.5891209918,0.5960255236,0.603192912,-0.006904531800000058,-0.014071920200000032
MX,Tijuana,TIJ_Hipodromo,Restaurants SST > SS CVR,0.8818270439,0.8789352715,0.8793090631,0.0028917724000000478,0.002517980799999986
MX,Tijuana,TIJ_Hipodromo,Retail SST > SS CVR,0.9184581555,0.916518037,0.8943182121,0.0019401184999999765,0.02413994340000003
MX,Tijuana,TIJ_Hipodromo,Turbo Adoption,0.1171328671,0.1163719338,0.152221413,0.0007609333000000024,-0.035088545900000004
MX,Tijuana,TIJ_Insurgentes,% PRO Users Who Breakeven,0.275274056,0.2846441948,0.2830687831,-0.009370138800000039,-0.00779472710000001
MX,Tijuana,TIJ_Insurgentes,% Restaurants Sessions With Optimal Assortment,0.9258356854,0.922442586,0.9241872447,0.003393099400000099,0.0016484407000000312
MX,Tijuana,TIJ_Insurgentes,Gross Profit UE,0.6083933469,0.6926878909,-0.4736511912,-0.08429454400000003,1.0820445381
MX,Tijuana,TIJ_Insurgentes,Lead Penetration,0.289106653,0.2882214652,0.2778069176,0.0008851877999999647,0.01129973540000001
MX,Tijuana,TIJ_Insurgentes,MLTV Top Verticals Adoption,0.1254848356,0.1311948915,0.13053455,-0.005710055899999983,-0.005049714399999988
MX,Tijuana,TIJ_Insurgentes,Non-Pro PTC > OP,0.7204954975,0.7270861194,0.7200938673,-0.006590621900000038,0.0004016301999999472
MX,Tijuana,TIJ_Insurgentes,Perfect Orders,0.9041087717,0.8987328215,0.894602361,0.005375950200000035,0.009506410700000023
MX,Tijuana,TIJ_Insurgentes,Pro Adoption (Last Week Status),0.359828653,0.3352459016,0.3108786611,0.02458275139999999,0.04894999189999999
MX,Tijuana,TIJ_Insurgentes,Restaurants Markdowns / GMV,0.1556653676,0.1589456313,0.150975048,-0.003280263700000008,0.0046903195999999925
MX,Tijuana,TIJ_Insurgentes,Restaurants SS > ATC CVR,0.6041228565,0.6051975283,0.6058918466,-0.0010746717999999822,-0.0017689900999999786
MX,Tijuana,TIJ_Insurgentes,Restaurants SST > SS CVR,0.9143575523,0.9123505007,0.9018909386,0.0020070516000000316,0.012466613700000018
MX,Tijuana,TIJ_Insurgentes,Retail SST > SS CVR,0.9104611913,0.9151665344,0.8943086665,-0.004705343099999926,0.016152524800000068
MX,Tijuana,TIJ_Insurgentes,Turbo Adoption,0.03053435115,0.05306122449,,-0.022526873340000003,
MX,Tijuana,TIJ_Otay_Industrial,% PRO Users Who Breakeven,0.3123993559,0.3047619048,0.2969798658,0.007637451100000026,0.015419490099999988
MX,Tijuana,TIJ_Otay_Industrial,% Restaurants Sessions With Optimal Assortment,0.7658513477,0.761102235,0.7551378777,0.004749112700000002,0.010713470000000003
MX,Tijuana,TIJ_Otay_Industrial,Gross Profit UE,0.07969755153,0.2446106249,-1.161246756,-0.16491307337,1.24094430753
MX,Tijuana,TIJ_Otay_Industrial,Lead Penetration,0.1582228691,0.1567571881,0.1486070589,0.0014656809999999965,0.009615810199999991
MX,Tijuana,TIJ_Otay_Industrial,MLTV Top Verticals Adoption,0.1431192488,0.1493888097,0.1365629713,-0.006269560900000026,0.006556277499999985
MX,Tijuana,TIJ_Otay_Industrial,Non-Pro PTC > OP,0.6854701144,0.6817581212,0.7136840724,0.003711993200000041,-0.028213957999999928
MX,Tijuana,TIJ_Otay_Industrial,Perfect Orders,0.9041938145,0.900308156,0.8908096386,0.0038856585,0.013384175900000073
MX,Tijuana,TIJ_Otay_Industrial,Pro Adoption (Last Week Status),0.3549757282,0.3324634656,0.3013902681,0.0225122626,0.05358546009999998
MX,Tijuana,TIJ_Otay_Industrial,Restaurants Markdowns / GMV,0.1492779053,0.1562813912,0.1540388949,-0.007003485899999995,-0.004760989599999987
MX,Tijuana,TIJ_Otay_Industrial,Restaurants SS > ATC CVR,0.5947425956,0.6038216508,0.5960463592,-0.009079055200000075,-0.001303763600000063
MX,Tijuana,TIJ_Otay_Industrial,Restaurants SST > SS CVR,0.8997499022,0.8983672113,0.8929799256,0.0013826908999999832,0.006769976600000005
MX,Tijuana,TIJ_Otay_Industrial,Retail SST > SS CVR,0.9061548538,0.9109988008,0.8910398346,-0.004843946999999904,0.015115019200000024
MX,Tijuana,TIJ_Santa_Fe,% PRO Users Who Breakeven,0.2734241908,0.2735191638,0.2722273144,-9.49729999999982e-05,0.0011968764000000465
MX,Tijuana,TIJ_Santa_Fe,% Restaurants Sessions With Optimal Assortment,0.7817191382,0.7711896712,0.7525775736,0.010529467000000015,0.02914156460000006
MX,Tijuana,TIJ_Santa_Fe,Gross Profit UE,-0.3637094923,-0.223146483,-1.555546813,-0.14056300929999999,1.1918373207000001
MX,Tijuana,TIJ_Santa_Fe,Lead Penetration,0.1553565558,0.1542691577,0.1430392816,0.0010873980999999977,0.012317274199999978
MX,Tijuana,TIJ_Santa_Fe,MLTV Top Verticals Adoption,0.130087724,0.1377053619,0.1387936769,-0.007617637900000002,-0.008705952900000008
MX,Tijuana,TIJ_Santa_Fe,Non-Pro PTC > OP,0.6758345786,0.6756016848,0.6821994639,0.00023289379999991144,-0.006364885300000012
MX,Tijuana,TIJ_Santa_Fe,Perfect Orders,0.8752306635,0.8732742625,0.8521639337,0.001956401000000052,0.02306672980000002
MX,Tijuana,TIJ_Santa_Fe,Pro Adoption (Last Week Status),0.3150997151,0.2996192289,0.2943405162,0.015480486200000032,0.020759198899999998
MX,Tijuana,TIJ_Santa_Fe,Restaurants Markdowns / GMV,0.1587919289,0.1611960435,0.1549109037,-0.002404114600000007,0.003881025199999999
MX,Tijuana,TIJ_Santa_Fe,Restaurants SS > ATC CVR,0.5704587016,0.5733869444,0.5713925942,-0.002928242800000036,-0.0009338925999999859
MX,Tijuana,TIJ_Santa_Fe,Restaurants SST > SS CVR,0.9031904239,0.8970413724,0.8908673296,0.006149051500000002,0.012323094300000004
MX,Tijuana,TIJ_Santa_Fe,Retail SST > SS CVR,0.887449243,0.8925801056,0.8758763844,-0.005130862599999952,0.011572858600000013
MX,Tijuana,TIJ_Santa_Fe,Turbo Adoption,0.06324110672,0.05976095618,,0.0034801505399999974,
MX,Tlaxcala,TLX Altiplano,% PRO Users Who Breakeven,0.1290322581,0.1333333333,0.1428571429,-0.004301075200000004,-0.01382488480000002
MX,Tlaxcala,TLX Altiplano,% Restaurants Sessions With Optimal Assortment,0.06566882527,0.07314647945,0.04760159523,-0.007477654180000001,0.018067230039999993
MX,Tlaxcala,TLX Altiplano,Gross Profit UE,1.045389381,-0.2931907102,-0.02371931493,1.3385800911999999,1.0691086959299998
MX,Tlaxcala,TLX Altiplano,Lead Penetration,0.01802020202,0.01703030303,0.01703030303,0.0009898989900000016,0.0009898989900000016
MX,Tlaxcala,TLX Altiplano,MLTV Top Verticals Adoption,0.03838704769,0.04997843118,0.06834991298,-0.011591383489999996,-0.029962865289999994
MX,Tlaxcala,TLX Altiplano,Non-Pro PTC > OP,0.6016640911,0.582717314,0.6301882614,0.018946777099999923,-0.028524170299999985
MX,Tlaxcala,TLX Altiplano,Perfect Orders,0.677755102,0.7152645503,0.7406116212,-0.037509448300000026,-0.06285651920000002
MX,Tlaxcala,TLX Altiplano,Pro Adoption (Last Week Status),0.1428571429,0.1642857143,0.2083333333,-0.021428571399999985,-0.0654761904
MX,Tlaxcala,TLX Altiplano,Restaurants Markdowns / GMV,0.03652154426,0.0520797554,0.03278024606,-0.01555821114,0.0037412981999999997
MX,Tlaxcala,TLX Altiplano,Restaurants SS > ATC CVR,0.4642573566,0.479615576,0.4539057092,-0.015358219399999984,0.010351647399999997
MX,Tlaxcala,TLX Altiplano,Restaurants SST > SS CVR,0.7918776734,0.8024618163,0.7885699602,-0.010584142899999982,0.0033077132000000065
MX,Tlaxcala,TLX Altiplano,Retail SST > SS CVR,0.8815231165,0.8945648946,0.8787345787,-0.013041778099999957,0.0027885377999999905
MX,Tlaxcala,TLX CHIAUTEMPAN,% PRO Users Who Breakeven,0.2537313433,0.2647058824,0.2727272727,-0.010974539099999958,-0.0189959294
MX,Tlaxcala,TLX CHIAUTEMPAN,% Restaurants Sessions With Optimal Assortment,0.6660057167,0.6590007923,0.67860429,0.007004924400000001,-0.012598573300000027
